"id_partido","temporada","torneo","equipo","rival","posesion","momentum","pases","pases_ultimo_tercio","pases_area_rival","pases_entre_lineas","grandes_ocasiones","remates_al_arco","xG","xGOT","condicion"
4240,2017,"Serie A","Goias","Corinthians",58.6,78.1,534,149,45,7,2,7,1.3,1.58,"Local"
4240,2017,"Serie A","Corinthians","Goias",41.4,21.9,369,71,15,5,2,4,0.97,0.8,"Visitante"
4241,2017,"Serie A","Cruzeiro","Gremio",60.6,86.4,534,143,42,9,4,8,2.38,2.67,"Local"
4241,2017,"Serie A","Gremio","Cruzeiro",39.4,13.6,365,76,18,11,1,4,0.67,0.64,"Visitante"
4242,2017,"Serie A","Cruzeiro","Red Bull Bragantino",34.2,35.1,346,89,35,18,2,5,1.29,1.07,"Local"
4242,2017,"Serie A","Red Bull Bragantino","Cruzeiro",65.8,64.9,527,131,30,11,3,4,1.4,1.24,"Visitante"
4243,2017,"Serie A","Corinthians","Athletico Paranaense",57.7,52.1,479,139,21,10,2,2,0.93,0.75,"Local"
4243,2017,"Serie A","Athletico Paranaense","Corinthians",42.3,47.9,355,87,15,9,0,4,0.41,0.34,"Visitante"
4244,2017,"Serie A","Athletico Paranaense","Santos",38,35.9,331,96,36,13,5,6,2.51,2.56,"Local"
4244,2017,"Serie A","Santos","Athletico Paranaense",62,64.1,533,128,29,8,0,5,0.52,0.51,"Visitante"
4245,2017,"Serie A","America Mineiro","Corinthians",36.6,39.9,360,97,33,16,2,6,1.2,1.04,"Local"
4245,2017,"Serie A","Corinthians","America Mineiro",63.4,60.1,545,118,23,10,0,3,0.21,0.22,"Visitante"
4246,2017,"Serie A","Bahia","Sao Paulo",64.1,68.2,545,157,44,10,1,7,1.04,0.87,"Local"
4246,2017,"Serie A","Sao Paulo","Bahia",35.9,31.8,288,60,13,8,1,4,0.77,0.72,"Visitante"
4247,2017,"Serie A","Palmeiras","Gremio",69.4,79.3,600,172,46,8,4,7,1.95,2.41,"Local"
4247,2017,"Serie A","Gremio","Palmeiras",30.6,20.7,238,52,10,6,2,4,1.16,1.01,"Visitante"
4248,2017,"Serie A","Coritiba","Botafogo",39.1,39.7,318,80,31,17,4,7,2.04,2.56,"Local"
4248,2017,"Serie A","Botafogo","Coritiba",60.9,60.3,508,99,18,10,0,5,0.46,0.46,"Visitante"
4249,2017,"Serie A","Bahia","Vasco da Gama",43.2,40.1,309,73,26,15,5,4,2.2,1.93,"Local"
4249,2017,"Serie A","Vasco da Gama","Bahia",56.8,59.9,472,103,19,8,1,4,0.68,0.74,"Visitante"
4250,2017,"Serie A","Corinthians","Cruzeiro",71.7,81.2,538,156,46,10,2,8,1.54,1.43,"Local"
4250,2017,"Serie A","Cruzeiro","Corinthians",28.3,18.8,246,55,12,8,3,4,1.51,1.24,"Visitante"
4251,2017,"Serie A","Botafogo","Fluminense",64.4,70.5,618,168,56,7,2,7,1.48,1.75,"Local"
4251,2017,"Serie A","Fluminense","Botafogo",35.6,29.5,275,53,11,5,3,4,1.41,1.35,"Visitante"
4252,2017,"Serie A","Corinthians","Vasco da Gama",67.8,76,571,151,40,6,1,5,0.83,0.98,"Local"
4252,2017,"Serie A","Vasco da Gama","Corinthians",32.2,24,264,63,10,11,2,3,0.92,1.07,"Visitante"
4253,2017,"Serie A","Internacional","Red Bull Bragantino",54.7,53.8,499,142,23,7,0,3,0.35,0.37,"Local"
4253,2017,"Serie A","Red Bull Bragantino","Internacional",45.3,46.2,363,78,18,13,1,5,0.7,0.74,"Visitante"
4254,2017,"Serie A","Internacional","Flamengo",59.8,55.5,502,118,19,9,0,4,0.31,0.35,"Local"
4254,2017,"Serie A","Flamengo","Internacional",40.2,44.5,344,84,17,10,0,5,0.34,0.26,"Visitante"
4255,2017,"Serie A","Internacional","Cuiaba",53.6,52.1,528,145,18,12,1,4,0.76,0.69,"Local"
4255,2017,"Serie A","Cuiaba","Internacional",46.4,47.9,382,79,18,7,3,5,1.53,1.38,"Visitante"
4256,2017,"Serie A","Internacional","Sao Paulo",68.4,68.9,566,147,45,9,1,8,0.98,1.19,"Local"
4256,2017,"Serie A","Sao Paulo","Internacional",31.6,31.1,260,61,11,8,0,5,0.45,0.5,"Visitante"
4257,2017,"Serie A","Fluminense","Internacional",36.6,29.5,322,83,28,15,5,4,2.12,1.98,"Local"
4257,2017,"Serie A","Internacional","Fluminense",63.4,70.5,532,124,25,8,1,5,0.81,0.68,"Visitante"
4258,2017,"Serie A","Cuiaba","Internacional",68.6,74.4,512,129,37,11,3,7,1.82,1.65,"Local"
4258,2017,"Serie A","Internacional","Cuiaba",31.4,25.6,248,53,11,12,0,4,0.28,0.3,"Visitante"
4259,2017,"Serie A","Cruzeiro","Fortaleza",59.5,52.1,488,131,19,10,0,4,0.4,0.37,"Local"
4259,2017,"Serie A","Fortaleza","Cruzeiro",40.5,47.9,336,68,14,8,1,3,0.64,0.68,"Visitante"
4260,2017,"Serie A","Internacional","Palmeiras",58.8,55.3,449,114,17,7,1,4,0.73,0.86,"Local"
4260,2017,"Serie A","Palmeiras","Internacional",41.2,44.7,343,77,14,12,0,4,0.38,0.46,"Visitante"
4261,2017,"Serie A","Goias","Cruzeiro",55.8,53.9,517,130,19,10,2,4,1.19,1.53,"Local"
4261,2017,"Serie A","Cruzeiro","Goias",44.2,46.1,374,82,19,8,3,3,1.39,1.32,"Visitante"
4262,2017,"Serie A","Goias","Flamengo",34.3,36.6,322,91,36,18,2,5,1.12,1.06,"Local"
4262,2017,"Serie A","Flamengo","Goias",65.7,63.4,562,112,25,11,2,4,1.15,1.3,"Visitante"
4263,2017,"Serie A","Gremio","Vasco da Gama",41.1,36,333,91,33,17,3,5,1.66,1.85,"Local"
4263,2017,"Serie A","Vasco da Gama","Gremio",58.9,64,485,93,18,10,1,3,0.63,0.62,"Visitante"
4264,2017,"Serie A","Santos","Flamengo",59.9,57.9,475,137,17,7,0,4,0.35,0.41,"Local"
4264,2017,"Serie A","Flamengo","Santos",40.1,42.1,308,67,11,9,3,3,1.27,1.02,"Visitante"
4265,2017,"Serie A","Atletico Mineiro","Cuiaba",70.7,72.9,516,121,41,9,4,8,2.22,2.05,"Local"
4265,2017,"Serie A","Cuiaba","Atletico Mineiro",29.3,27.1,257,63,12,10,3,5,1.49,1.82,"Visitante"
4266,2017,"Serie A","Botafogo","Cuiaba",70.2,79.5,503,145,47,8,4,7,2.1,1.89,"Local"
4266,2017,"Serie A","Cuiaba","Botafogo",29.8,20.5,253,55,9,8,1,4,0.67,0.63,"Visitante"
4267,2017,"Serie A","Fluminense","Athletico Paranaense",38.1,39.3,317,75,27,18,3,3,1.36,1.39,"Local"
4267,2017,"Serie A","Athletico Paranaense","Fluminense",61.9,60.7,499,109,24,6,0,3,0.24,0.2,"Visitante"
4268,2017,"Serie A","Corinthians","Atletico Mineiro",58.9,53.4,525,140,16,7,2,5,1.16,0.97,"Local"
4268,2017,"Serie A","Atletico Mineiro","Corinthians",41.1,46.6,333,69,15,6,1,4,0.65,0.54,"Visitante"
4269,2017,"Serie A","America Mineiro","Botafogo",43.6,40.2,341,92,36,16,3,5,1.53,1.23,"Local"
4269,2017,"Serie A","Botafogo","America Mineiro",56.4,59.8,485,100,19,12,1,3,0.6,0.66,"Visitante"
4270,2017,"Serie A","Red Bull Bragantino","Internacional",66.8,87.9,590,137,39,11,1,9,1.01,1.18,"Local"
4270,2017,"Serie A","Internacional","Red Bull Bragantino",33.2,12.1,290,65,13,7,3,3,1.31,1.48,"Visitante"
4271,2017,"Serie A","Red Bull Bragantino","Palmeiras",34.8,37.8,315,82,27,16,3,4,1.54,1.6,"Local"
4271,2017,"Serie A","Palmeiras","Red Bull Bragantino",65.2,62.2,583,115,21,11,1,4,0.69,0.86,"Visitante"
4272,2017,"Serie A","Athletico Paranaense","Red Bull Bragantino",37.3,31.5,337,95,34,15,4,6,1.88,2.27,"Local"
4272,2017,"Serie A","Red Bull Bragantino","Athletico Paranaense",62.7,68.5,536,129,26,10,1,4,0.64,0.61,"Visitante"
4273,2017,"Serie A","Sao Paulo","Athletico Paranaense",59.3,73.8,520,140,43,6,3,8,1.87,1.76,"Local"
4273,2017,"Serie A","Athletico Paranaense","Sao Paulo",40.7,26.2,314,72,17,11,3,3,1.32,1.16,"Visitante"
4274,2017,"Serie A","Red Bull Bragantino","Fortaleza",54.8,53.4,503,132,19,9,2,3,0.99,1.08,"Local"
4274,2017,"Serie A","Fortaleza","Red Bull Bragantino",45.2,46.6,358,85,20,10,1,1,0.47,0.4,"Visitante"
4275,2017,"Serie A","Santos","Atletico Mineiro",35.2,29.1,352,92,38,19,3,6,1.57,1.49,"Local"
4275,2017,"Serie A","Atletico Mineiro","Santos",64.8,70.9,573,136,27,9,0,7,0.6,0.74,"Visitante"
4276,2017,"Serie A","Flamengo","Cuiaba",42.8,34.1,324,82,33,16,3,6,1.74,1.64,"Local"
4276,2017,"Serie A","Cuiaba","Flamengo",57.2,65.9,502,104,22,9,1,4,0.74,0.57,"Visitante"
4277,2017,"Serie A","Botafogo","Internacional",71.9,70.2,563,136,39,10,3,7,1.78,1.63,"Local"
4277,2017,"Serie A","Internacional","Botafogo",28.1,29.8,237,48,8,9,3,4,1.36,1.4,"Visitante"
4278,2017,"Serie A","Santos","America Mineiro",62.9,84.8,550,150,48,10,3,9,2.08,2.42,"Local"
4278,2017,"Serie A","America Mineiro","Santos",37.1,15.2,320,61,11,14,3,5,1.6,1.76,"Visitante"
4279,2017,"Serie A","Goias","Coritiba",59.4,51.5,480,112,14,8,2,4,1.02,1.05,"Local"
4279,2017,"Serie A","Coritiba","Goias",40.6,48.5,329,70,17,9,0,5,0.3,0.31,"Visitante"
4280,2017,"Serie A","Corinthians","Fortaleza",64.8,74.4,525,150,47,11,2,8,1.31,1.65,"Local"
4280,2017,"Serie A","Fortaleza","Corinthians",35.2,25.6,279,54,9,5,3,5,1.39,1.6,"Visitante"
4281,2017,"Serie A","America Mineiro","Atletico Mineiro",60.2,73.4,522,127,37,10,3,7,1.71,2.09,"Local"
4281,2017,"Serie A","Atletico Mineiro","America Mineiro",39.8,26.6,308,61,12,8,2,3,0.98,1.09,"Visitante"
4282,2017,"Serie A","Sao Paulo","Goias",59.1,50.3,492,129,17,10,0,4,0.44,0.48,"Local"
4282,2017,"Serie A","Goias","Sao Paulo",40.9,49.7,352,86,15,9,1,3,0.66,0.57,"Visitante"
4283,2017,"Serie A","Sao Paulo","Cuiaba",39.3,33.7,319,76,25,16,3,5,1.61,1.86,"Local"
4283,2017,"Serie A","Cuiaba","Sao Paulo",60.7,66.3,507,117,25,11,3,4,1.43,1.44,"Visitante"
4284,2017,"Serie A","Flamengo","Atletico Mineiro",61,81.9,543,129,42,10,3,7,1.83,2.08,"Local"
4284,2017,"Serie A","Atletico Mineiro","Flamengo",39,18.1,327,80,15,7,2,5,1.16,1.03,"Visitante"
4285,2017,"Serie A","Coritiba","Sao Paulo",40.4,37.7,318,77,25,15,5,5,2.32,2.01,"Local"
4285,2017,"Serie A","Sao Paulo","Coritiba",59.6,62.3,493,115,22,10,2,3,1.05,1.15,"Visitante"
4286,2017,"Serie A","Cuiaba","Gremio",39.9,30.3,296,84,33,15,5,5,2.38,2.96,"Local"
4286,2017,"Serie A","Gremio","Cuiaba",60.1,69.7,500,96,19,11,1,3,0.63,0.67,"Visitante"
4287,2017,"Serie A","Sao Paulo","Palmeiras",58.7,73.5,521,132,39,8,2,6,1.22,1.45,"Local"
4287,2017,"Serie A","Palmeiras","Sao Paulo",41.3,26.5,348,85,14,10,3,4,1.36,1.5,"Visitante"
4288,2017,"Serie A","Cuiaba","Bahia",39.8,40.3,356,93,33,18,5,7,2.31,2.93,"Local"
4288,2017,"Serie A","Bahia","Cuiaba",60.2,59.7,531,122,25,8,1,4,0.61,0.54,"Visitante"
4289,2017,"Serie A","Goias","Flamengo",58.9,51.8,505,135,21,10,1,3,0.68,0.64,"Local"
4289,2017,"Serie A","Flamengo","Goias",41.1,48.2,342,81,17,12,0,5,0.36,0.42,"Visitante"
4290,2017,"Serie A","Cuiaba","Coritiba",60.8,82.1,559,153,47,9,2,8,1.65,1.36,"Local"
4290,2017,"Serie A","Coritiba","Cuiaba",39.2,17.9,320,66,15,9,1,6,0.82,0.99,"Visitante"
4291,2017,"Serie A","Botafogo","Atletico Mineiro",69.8,73.7,568,145,43,10,1,7,1.15,0.99,"Local"
4291,2017,"Serie A","Atletico Mineiro","Botafogo",30.2,26.3,261,58,11,9,2,4,1.09,0.88,"Visitante"
4292,2017,"Serie A","Red Bull Bragantino","Cuiaba",60,85.7,549,149,50,11,1,8,0.96,0.82,"Local"
4292,2017,"Serie A","Cuiaba","Red Bull Bragantino",40,14.3,340,77,18,9,3,4,1.51,1.35,"Visitante"
4293,2017,"Serie A","Palmeiras","Vasco da Gama",59.5,68.3,523,151,40,9,3,6,1.58,1.3,"Local"
4293,2017,"Serie A","Vasco da Gama","Palmeiras",40.5,31.7,347,73,14,7,3,4,1.5,1.63,"Visitante"
4294,2017,"Serie A","Goias","Bahia",58.6,50.5,502,141,17,8,2,1,0.8,0.81,"Local"
4294,2017,"Serie A","Bahia","Goias",41.4,49.5,384,81,13,9,2,4,1.08,1.26,"Visitante"
4295,2017,"Serie A","Athletico Paranaense","Atletico Mineiro",42.6,31.8,382,105,40,17,5,4,2.26,2.12,"Local"
4295,2017,"Serie A","Atletico Mineiro","Athletico Paranaense",57.4,68.2,464,111,25,9,2,4,1.09,1.15,"Visitante"
4296,2017,"Serie A","Coritiba","Gremio",37.2,40.8,342,85,33,12,3,4,1.41,1.32,"Local"
4296,2017,"Serie A","Gremio","Coritiba",62.8,59.2,501,108,20,10,1,4,0.76,0.67,"Visitante"
4297,2017,"Serie A","Vasco da Gama","Corinthians",56.7,51.9,561,155,18,9,0,2,0.14,0.14,"Local"
4297,2017,"Serie A","Corinthians","Vasco da Gama",43.3,48.1,397,94,16,7,3,5,1.5,1.77,"Visitante"
4298,2017,"Serie A","Flamengo","Coritiba",35.5,40.8,319,91,31,16,4,5,1.84,1.53,"Local"
4298,2017,"Serie A","Coritiba","Flamengo",64.5,59.2,565,125,21,9,3,5,1.57,1.47,"Visitante"
4299,2017,"Serie A","Red Bull Bragantino","Vasco da Gama",40.5,38.5,296,77,26,15,5,6,2.47,2.4,"Local"
4299,2017,"Serie A","Vasco da Gama","Red Bull Bragantino",59.5,61.5,488,116,27,12,1,3,0.69,0.57,"Visitante"
4300,2017,"Serie A","Corinthians","Atletico Mineiro",41.6,35.8,370,104,40,17,5,5,2.22,2.3,"Local"
4300,2017,"Serie A","Atletico Mineiro","Corinthians",58.4,64.2,483,93,21,12,3,5,1.41,1.23,"Visitante"
4301,2017,"Serie A","Cruzeiro","Fluminense",62,71.6,543,154,50,11,1,8,1.05,0.98,"Local"
4301,2017,"Serie A","Fluminense","Cruzeiro",38,28.4,334,74,15,11,0,3,0.26,0.21,"Visitante"
4302,2017,"Serie A","America Mineiro","Athletico Paranaense",60.1,76.8,592,158,42,11,3,8,1.81,1.7,"Local"
4302,2017,"Serie A","Athletico Paranaense","America Mineiro",39.9,23.2,359,89,16,7,1,6,0.78,0.61,"Visitante"
4303,2017,"Serie A","Palmeiras","Bahia",55,53.5,501,138,19,6,0,4,0.35,0.41,"Local"
4303,2017,"Serie A","Bahia","Palmeiras",45,46.5,392,86,15,10,2,4,1.08,1.3,"Visitante"
4304,2017,"Serie A","Cuiaba","Red Bull Bragantino",35.3,28.3,348,86,29,16,3,5,1.51,1.41,"Local"
4304,2017,"Serie A","Red Bull Bragantino","Cuiaba",64.7,71.7,540,120,24,8,2,5,1.03,1.16,"Visitante"
4305,2017,"Serie A","Cruzeiro","America Mineiro",68.9,74.8,571,157,51,7,3,8,1.96,1.84,"Local"
4305,2017,"Serie A","America Mineiro","Cruzeiro",31.1,25.2,311,77,14,11,3,4,1.37,1.42,"Visitante"
4306,2017,"Serie A","Vasco da Gama","America Mineiro",61.2,75.6,505,132,39,7,2,8,1.41,1.79,"Local"
4306,2017,"Serie A","America Mineiro","Vasco da Gama",38.8,24.4,330,65,14,7,3,6,1.49,1.47,"Visitante"
4307,2017,"Serie A","Flamengo","Athletico Paranaense",59.8,51.2,487,116,16,9,1,2,0.55,0.68,"Local"
4307,2017,"Serie A","Athletico Paranaense","Flamengo",40.2,48.8,342,80,13,7,1,6,0.84,1,"Visitante"
4308,2017,"Serie A","Palmeiras","Cuiaba",67.8,71.5,580,139,44,8,2,7,1.54,1.85,"Local"
4308,2017,"Serie A","Cuiaba","Palmeiras",32.2,28.5,256,54,12,7,2,5,1.16,1.07,"Visitante"
4309,2017,"Serie A","Gremio","Athletico Paranaense",38.2,37,365,97,41,15,2,5,1.31,1.35,"Local"
4309,2017,"Serie A","Athletico Paranaense","Gremio",61.8,63,546,126,25,8,0,6,0.57,0.46,"Visitante"
4310,2017,"Serie A","Sao Paulo","Red Bull Bragantino",70.6,69.8,534,154,45,11,1,7,1.13,1.19,"Local"
4310,2017,"Serie A","Red Bull Bragantino","Sao Paulo",29.4,30.2,249,56,10,8,2,4,1.11,1.34,"Visitante"
4311,2017,"Serie A","Gremio","America Mineiro",38.7,41.2,349,83,34,15,5,4,2.25,2.14,"Local"
4311,2017,"Serie A","America Mineiro","Gremio",61.3,58.8,511,128,24,11,3,3,1.27,1.45,"Visitante"
4312,2017,"Serie A","Fluminense","Vasco da Gama",67.2,83.2,610,160,48,10,1,7,1.03,0.9,"Local"
4312,2017,"Serie A","Vasco da Gama","Fluminense",32.8,16.8,292,71,13,10,1,4,0.77,0.63,"Visitante"
4313,2017,"Serie A","Palmeiras","Cruzeiro",53.8,57.6,497,128,15,8,0,4,0.4,0.5,"Local"
4313,2017,"Serie A","Cruzeiro","Palmeiras",46.2,42.4,424,104,22,9,0,5,0.51,0.39,"Visitante"
4314,2017,"Serie A","Athletico Paranaense","Cruzeiro",56.7,54.9,546,126,17,7,0,2,0.15,0.13,"Local"
4314,2017,"Serie A","Cruzeiro","Athletico Paranaense",43.3,45.1,366,73,14,8,0,2,0.16,0.19,"Visitante"
4315,2017,"Serie A","Cuiaba","Palmeiras",54.5,52.2,496,138,22,8,2,2,0.88,0.76,"Local"
4315,2017,"Serie A","Palmeiras","Cuiaba",45.5,47.8,377,82,15,5,0,4,0.38,0.47,"Visitante"
4316,2017,"Serie A","Corinthians","Coritiba",67.6,82.1,552,136,43,11,3,8,1.8,1.59,"Local"
4316,2017,"Serie A","Coritiba","Corinthians",32.4,17.9,259,51,11,9,0,3,0.25,0.25,"Visitante"
4317,2017,"Serie A","America Mineiro","Sao Paulo",58.8,56.7,525,131,19,9,2,5,1.08,1.35,"Local"
4317,2017,"Serie A","Sao Paulo","America Mineiro",41.2,43.3,364,88,20,5,2,6,1.08,0.82,"Visitante"
4318,2017,"Serie A","Flamengo","Athletico Paranaense",54,54.9,494,135,17,9,1,3,0.62,0.59,"Local"
4318,2017,"Serie A","Athletico Paranaense","Flamengo",46,45.1,356,69,11,6,1,6,0.83,0.93,"Visitante"
4319,2017,"Serie A","Fortaleza","Goias",69.3,75.4,536,127,38,8,4,6,2.04,1.74,"Local"
4319,2017,"Serie A","Goias","Fortaleza",30.7,24.6,268,58,13,9,0,6,0.41,0.5,"Visitante"
4320,2017,"Serie A","Santos","America Mineiro",34.7,39.9,350,95,32,18,4,6,1.92,1.84,"Local"
4320,2017,"Serie A","America Mineiro","Santos",65.3,60.1,529,112,25,11,3,3,1.34,1.03,"Visitante"
4321,2017,"Serie A","Santos","Bahia",65.1,69.9,558,132,43,11,1,8,1.02,1.08,"Local"
4321,2017,"Serie A","Bahia","Santos",34.9,30.1,311,73,17,12,2,3,1,0.91,"Visitante"
4322,2017,"Serie A","Fluminense","Gremio",65.9,72.8,521,149,43,9,4,6,2.06,1.73,"Local"
4322,2017,"Serie A","Gremio","Fluminense",34.1,27.2,296,70,17,10,2,5,1.12,0.89,"Visitante"
4323,2017,"Serie A","Red Bull Bragantino","Coritiba",59.5,70.3,568,131,35,5,3,7,1.58,1.68,"Local"
4323,2017,"Serie A","Coritiba","Red Bull Bragantino",40.5,29.7,335,80,15,8,3,5,1.56,1.81,"Visitante"
4324,2017,"Serie A","Goias","Internacional",53.6,58,449,116,15,8,0,4,0.32,0.31,"Local"
4324,2017,"Serie A","Internacional","Goias",46.4,42,350,76,14,7,3,3,1.4,1.67,"Visitante"
4325,2017,"Serie A","Vasco da Gama","Goias",35,28.3,340,98,37,19,3,5,1.68,1.46,"Local"
4325,2017,"Serie A","Goias","Vasco da Gama",65,71.7,512,124,25,11,3,4,1.48,1.52,"Visitante"
4326,2017,"Serie A","Goias","Corinthians",54.3,51.1,506,141,19,10,2,4,1.19,1.38,"Local"
4326,2017,"Serie A","Corinthians","Goias",45.7,48.9,396,88,19,11,1,4,0.67,0.74,"Visitante"
4327,2017,"Serie A","Goias","Fortaleza",55.3,56.8,470,118,16,9,1,3,0.57,0.61,"Local"
4327,2017,"Serie A","Fortaleza","Goias",44.7,43.2,357,88,18,10,3,5,1.61,1.42,"Visitante"
4328,2017,"Serie A","Athletico Paranaense","America Mineiro",59.8,57.5,497,125,19,8,0,4,0.41,0.52,"Local"
4328,2017,"Serie A","America Mineiro","Athletico Paranaense",40.2,42.5,333,69,13,8,2,3,1.01,1.1,"Visitante"
4329,2017,"Serie A","Cuiaba","Vasco da Gama",52.3,52,501,145,17,10,0,4,0.34,0.42,"Local"
4329,2017,"Serie A","Vasco da Gama","Cuiaba",47.7,48,383,90,19,9,2,3,1.05,0.83,"Visitante"
4330,2017,"Serie A","Flamengo","America Mineiro",64.3,79.2,532,131,42,8,1,6,1.01,1.26,"Local"
4330,2017,"Serie A","America Mineiro","Flamengo",35.7,20.8,292,64,12,9,3,3,1.34,1.58,"Visitante"
4331,2017,"Serie A","Fortaleza","Flamengo",43.9,39.5,318,87,30,16,5,6,2.43,3.15,"Local"
4331,2017,"Serie A","Flamengo","Fortaleza",56.1,60.5,475,99,20,9,0,5,0.48,0.56,"Visitante"
4332,2017,"Serie A","Gremio","Coritiba",69.2,70,612,159,45,8,2,7,1.27,1.6,"Local"
4332,2017,"Serie A","Coritiba","Gremio",30.8,30,216,50,9,10,2,5,1.16,1.24,"Visitante"
4333,2017,"Serie A","Atletico Mineiro","Sao Paulo",52,55.8,479,116,18,7,2,6,1.21,1.27,"Local"
4333,2017,"Serie A","Sao Paulo","Atletico Mineiro",48,44.2,386,74,16,8,1,4,0.72,0.72,"Visitante"
4334,2017,"Serie A","Gremio","America Mineiro",43.4,32.8,335,92,35,13,5,5,2.23,2.08,"Local"
4334,2017,"Serie A","America Mineiro","Gremio",56.6,67.2,490,113,20,12,1,4,0.79,0.89,"Visitante"
4335,2017,"Serie A","Internacional","Coritiba",59.1,73.2,565,141,43,9,4,8,2.01,2.35,"Local"
4335,2017,"Serie A","Coritiba","Internacional",40.9,26.8,315,61,10,8,1,5,0.81,1,"Visitante"
4336,2017,"Serie A","Santos","Palmeiras",65.1,82,539,135,43,10,2,8,1.47,1.36,"Local"
4336,2017,"Serie A","Palmeiras","Santos",34.9,18,263,57,13,8,0,5,0.43,0.41,"Visitante"
4337,2017,"Serie A","Bahia","Palmeiras",34,35.5,335,97,32,19,3,6,1.59,1.61,"Local"
4337,2017,"Serie A","Palmeiras","Bahia",66,64.5,545,108,21,8,1,3,0.64,0.77,"Visitante"
4338,2017,"Serie A","Vasco da Gama","Internacional",63.2,81.7,513,132,44,9,4,5,1.94,2.4,"Local"
4338,2017,"Serie A","Internacional","Vasco da Gama",36.8,18.3,347,77,14,9,1,4,0.65,0.69,"Visitante"
4339,2017,"Serie A","Palmeiras","Athletico Paranaense",42.2,39.9,314,85,27,20,4,6,1.95,2.39,"Local"
4339,2017,"Serie A","Athletico Paranaense","Palmeiras",57.8,60.1,483,120,23,9,1,2,0.51,0.53,"Visitante"
4340,2017,"Serie A","Red Bull Bragantino","Botafogo",35.5,37.6,316,87,32,16,3,6,1.52,1.32,"Local"
4340,2017,"Serie A","Botafogo","Red Bull Bragantino",64.5,62.4,553,120,24,12,2,3,0.9,0.75,"Visitante"
4341,2017,"Serie A","Atletico Mineiro","Goias",56.3,57.3,464,113,17,9,0,2,0.24,0.22,"Local"
4341,2017,"Serie A","Goias","Atletico Mineiro",43.7,42.7,363,73,16,7,2,3,0.98,1.07,"Visitante"
4342,2017,"Serie A","Goias","Fortaleza",69.8,87.5,539,133,39,8,3,6,1.66,1.6,"Local"
4342,2017,"Serie A","Fortaleza","Goias",30.2,12.5,249,48,8,8,0,6,0.65,0.78,"Visitante"
4343,2017,"Serie A","Internacional","Coritiba",68.6,87.2,539,142,42,7,4,8,2.1,1.95,"Local"
4343,2017,"Serie A","Coritiba","Internacional",31.4,12.8,252,48,12,9,3,6,1.46,1.21,"Visitante"
4344,2017,"Serie A","Vasco da Gama","Sao Paulo",58.4,54.6,517,128,19,8,2,3,1,0.95,"Local"
4344,2017,"Serie A","Sao Paulo","Vasco da Gama",41.6,45.4,366,89,18,8,0,6,0.47,0.49,"Visitante"
4345,2017,"Serie A","Fluminense","Flamengo",58.3,75,556,161,43,8,3,7,1.85,1.99,"Local"
4345,2017,"Serie A","Flamengo","Fluminense",41.7,25,359,80,17,9,3,3,1.33,1.4,"Visitante"
4346,2017,"Serie A","Sao Paulo","Cruzeiro",53.1,53.8,502,123,15,10,0,4,0.39,0.37,"Local"
4346,2017,"Serie A","Cruzeiro","Sao Paulo",46.9,46.2,399,100,18,6,3,4,1.4,1.41,"Visitante"
4347,2017,"Serie A","Fortaleza","Gremio",70.3,76.7,617,168,51,8,2,8,1.31,1.5,"Local"
4347,2017,"Serie A","Gremio","Fortaleza",29.7,23.3,238,49,11,8,1,5,0.79,0.68,"Visitante"
4348,2017,"Serie A","Botafogo","Gremio",70.4,71,595,169,55,10,3,6,1.74,1.4,"Local"
4348,2017,"Serie A","Gremio","Botafogo",29.6,29,249,53,11,10,1,5,0.72,0.54,"Visitante"
4349,2017,"Serie A","Flamengo","Corinthians",58.3,70.3,604,153,43,9,4,7,2.08,1.96,"Local"
4349,2017,"Serie A","Corinthians","Flamengo",41.7,29.7,345,78,13,10,2,4,0.97,1.14,"Visitante"
4350,2017,"Serie A","Flamengo","Fluminense",66.3,86,597,169,52,10,1,7,0.88,1.13,"Local"
4350,2017,"Serie A","Fluminense","Flamengo",33.7,14,298,66,16,6,2,5,1.14,0.91,"Visitante"
4351,2017,"Serie A","Atletico Mineiro","Palmeiras",56.9,51.2,437,101,16,8,0,3,0.24,0.23,"Local"
4351,2017,"Serie A","Palmeiras","Atletico Mineiro",43.1,48.8,343,74,13,8,3,4,1.39,1.63,"Visitante"
4352,2017,"Serie A","Cuiaba","Flamengo",68,70,598,140,43,9,1,7,1.16,1.09,"Local"
4352,2017,"Serie A","Flamengo","Cuiaba",32,30,275,68,14,12,2,3,0.94,1.03,"Visitante"
4353,2017,"Serie A","Athletico Paranaense","Corinthians",66.8,76.5,537,155,45,8,2,6,1.18,1.36,"Local"
4353,2017,"Serie A","Corinthians","Athletico Paranaense",33.2,23.5,293,59,14,8,0,3,0.31,0.27,"Visitante"
4354,2017,"Serie A","Fortaleza","Cuiaba",70,83.6,491,132,39,9,3,8,1.92,2.02,"Local"
4354,2017,"Serie A","Cuiaba","Fortaleza",30,16.4,254,59,13,9,2,5,1.03,0.85,"Visitante"
4355,2017,"Serie A","Fortaleza","Coritiba",52.8,56.2,494,137,18,10,0,3,0.35,0.3,"Local"
4355,2017,"Serie A","Coritiba","Fortaleza",47.2,43.8,406,86,17,7,3,5,1.54,1.92,"Visitante"
4356,2017,"Serie A","Cruzeiro","Gremio",56.4,53.2,540,133,17,9,1,4,0.64,0.64,"Local"
